t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774691490596,-7548,6576,-13216,977,892,-1789,Double_Click,day2_me
1774691490602,-8916,6340,-12888,639,1784,-1447,Double_Click,day2_me
1774691490615,-8800,6480,-14024,435,3670,227,Double_Click,day2_me
1774691490617,-6472,6904,-15084,16,2312,602,Double_Click,day2_me
1774691490670,-7608,7304,-13852,-842,-1573,-1188,Double_Click,day2_me
1774691490670,-8600,7204,-13284,-854,-12,-821,Double_Click,day2_me
1774691490679,-8316,7360,-13476,-804,1430,-340,Double_Click,day2_me
1774691490679,-7468,7688,-13524,-369,1382,-222,Double_Click,day2_me
1774691490679,-8156,7360,-12780,1671,1689,-349,Double_Click,day2_me
1774691490735,-8348,7216,-13080,2518,3120,307,Double_Click,day2_me
1774691490735,-7396,6964,-13800,2719,3187,732,Double_Click,day2_me
1774691490735,-6680,6764,-13680,2045,1854,126,Double_Click,day2_me
1774691490735,-7600,6716,-13404,1991,1921,433,Double_Click,day2_me
1774691490791,-7392,6468,-13168,1511,2162,621,Double_Click,day2_me
1774691490791,-7408,6624,-13024,1096,2462,624,Double_Click,day2_me
1774691490791,-7560,6760,-12932,1253,3264,773,Double_Click,day2_me
1774691490791,-7288,6880,-12828,2078,4854,1113,Double_Click,day2_me
1774691490791,-7208,7132,-13804,2530,5935,1506,Double_Click,day2_me
1774691495684,-4380,5096,-15920,44,-108,-45,Double_Click,day2_me
1774691495938,-4624,5028,-15916,306,-257,-78,Double_Click,day2_me
1774691495941,-4772,4812,-15812,-129,6,-32,Double_Click,day2_me
1774691495941,-4816,4956,-15816,-227,51,-75,Double_Click,day2_me
1774691495955,-4852,5016,-15760,-167,237,81,Double_Click,day2_me
1774691495955,-4712,5144,-15756,-47,383,120,Double_Click,day2_me
1774691495955,-4360,5276,-16068,167,-21,-75,Double_Click,day2_me
1774691495955,-4628,5184,-16060,130,-162,-155,Double_Click,day2_me
1774691495955,-4756,5084,-15964,166,16,-108,Double_Click,day2_me
1774691495955,-4668,5044,-16096,208,109,-14,Double_Click,day2_me
1774691495955,-4452,4960,-16056,-115,-68,-208,Double_Click,day2_me
1774691495955,-4596,5076,-16068,-126,-124,-255,Double_Click,day2_me
1774691495955,-4564,5020,-15924,-45,-270,-246,Double_Click,day2_me
1774691495955,-4644,5088,-15816,57,-300,-267,Double_Click,day2_me
1774691495955,-4716,4940,-15700,256,-108,-207,Double_Click,day2_me
1774691495955,-4764,4896,-15912,232,-27,-227,Double_Click,day2_me
1774691495955,-4632,4808,-15760,135,-71,-347,Double_Click,day2_me
1774691495955,-4668,4812,-15912,-90,-60,-378,Double_Click,day2_me
1774691495955,-4644,5092,-15872,224,-136,-209,Double_Click,day2_me
1774691495955,-4676,4924,-15964,325,-94,-297,Double_Click,day2_me
1774691495955,-4704,4796,-15984,296,11,-238,Double_Click,day2_me
1774691495955,-4436,4716,-16060,3,-183,-296,Double_Click,day2_me
1774691495962,-4628,4904,-16124,-224,-691,-304,Double_Click,day2_me
1774691495972,-4488,4936,-16196,-243,-1215,-153,Double_Click,day2_me
