t_ms,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,label,session_id
1774730101991,7360,6628,-11276,-7281,-29980,841,Double_Click,day3_me
1774730102006,4068,7128,-11864,-741,-32768,-2313,Double_Click,day3_me
1774730102022,-388,6436,-13484,1332,-32768,-4772,Double_Click,day3_me
1774730102030,-4572,7160,-14596,-288,-24431,-2159,Double_Click,day3_me
1774730102045,-4608,7616,-14844,569,-2929,6053,Double_Click,day3_me
1774730102059,-1648,7408,-16248,1854,-692,5130,Double_Click,day3_me
1774730102071,-136,6860,-16372,2932,-3010,1694,Double_Click,day3_me
1774730102092,-948,6300,-16316,4022,-6478,-1954,Double_Click,day3_me
1774730102092,-4328,4692,-16084,4798,-6074,-2175,Double_Click,day3_me
1774730102106,-4616,4052,-15560,3126,-3789,-1282,Double_Click,day3_me
1774730102121,-4484,3956,-16084,1026,-2095,-496,Double_Click,day3_me
1774730102135,-4088,4296,-16036,-520,-1505,175,Double_Click,day3_me
1774730102152,-4224,5044,-15568,-737,-1040,-155,Double_Click,day3_me
1774730102182,-4224,5240,-16412,395,-939,213,Double_Click,day3_me
1774730102184,-3116,4880,-16952,1041,-2324,501,Double_Click,day3_me
1774730102184,-2608,4344,-16548,548,-4724,-269,Double_Click,day3_me
1774730102231,-4788,4584,-15528,-1350,-4095,-1182,Double_Click,day3_me
1774730102244,-5068,4732,-14920,-1405,-2084,-469,Double_Click,day3_me
1774730102245,-4988,4892,-15000,-1015,21,18,Double_Click,day3_me
1774730102245,-4580,4948,-15680,-628,1525,262,Double_Click,day3_me
1774730102245,-3920,4844,-16240,-377,1674,190,Double_Click,day3_me
1774730108158,-2940,3660,-16772,-147,-336,-152,Double_Click,day3_me
1774730108678,-2952,3420,-16920,336,116,88,Double_Click,day3_me
1774730108678,-2928,3336,-16988,102,-23,-5,Double_Click,day3_me
1774730108689,-2960,3372,-16876,-76,-58,-113,Double_Click,day3_me
1774730108689,-2940,3608,-16968,-8,-13,-28,Double_Click,day3_me
1774730108689,-2840,3524,-17008,125,-136,-137,Double_Click,day3_me
1774730108689,-2812,3272,-16932,192,-142,-17,Double_Click,day3_me
1774730108705,-2824,3308,-16976,79,-128,4,Double_Click,day3_me
1774730108705,-2872,3360,-16980,-70,-57,-167,Double_Click,day3_me
1774730108705,-2904,3368,-16860,-65,-105,-75,Double_Click,day3_me
1774730108705,-2828,3480,-16848,84,-135,44,Double_Click,day3_me
1774730108705,-2972,3252,-16648,328,-291,26,Double_Click,day3_me
1774730108705,-2988,3240,-16696,112,-172,115,Double_Click,day3_me
1774730108705,-2912,3360,-16532,-39,-114,114,Double_Click,day3_me
1774730108705,-2892,3604,-16460,-97,-76,41,Double_Click,day3_me
1774730108705,-2964,3512,-16428,-13,20,72,Double_Click,day3_me
1774730108705,-2832,3660,-16520,-13,-17,141,Double_Click,day3_me
1774730108705,-2904,3672,-16676,50,-109,79,Double_Click,day3_me
1774730108705,-2932,3584,-16472,36,-165,49,Double_Click,day3_me
1774730108705,-3032,3412,-16604,-172,27,36,Double_Click,day3_me
1774730108705,-2952,3588,-16684,-328,205,50,Double_Click,day3_me
1774730108705,-2712,3648,-16824,-134,-494,119,Double_Click,day3_me
1774730108705,-2828,3556,-17032,-123,-799,21,Double_Click,day3_me
1774730108717,-2816,3516,-17000,-465,-876,-16,Double_Click,day3_me
1774730108717,-2924,3340,-16864,-826,-926,-334,Double_Click,day3_me
1774730108717,-3208,3904,-16716,-1158,-221,-481,Double_Click,day3_me
